,GameID,Week,Day,DateStamp,Vteam,VQ1,VQ2,VQ3,VQ4,Year,Hteam,HQ1,HQ2,HQ3,HQ4,Date,Time,RQ1,RQ2,RQ3,RQ4,Win,Winner
5003,2018-17-LionsPackers,17,Sun,2018-12-16,Lions,7,14,3,7,2018,Packers,0,0,0,0,12/16/2018,1:00PM,V,VV,V,V,31,VW
5004,2018-17-ChargersBroncos,17,Sun,2018-12-16,Chargers,0,7,7,9,2018,Broncos,0,3,0,6,12/16/2018,1:00PM,T,V,V,V,14,VW
5005,2018-17-49ersRams,17,Sun,2018-12-16,49ers,3,7,7,15,2018,Rams,14,17,14,3,12/16/2018,1:00PM,HH,HH,H,VV,-16,HW
5006,2018-17-CardinalsSeahawks,17,Sun,2018-12-16,Cardinals,3,10,8,3,2018,Seahawks,7,7,7,6,12/16/2018,1:00PM,H,V,V,H,-3,HW
5007,2018-17-EaglesRedskins,17,Sun,2018-12-16,Eagles,3,7,7,7,2018,Redskins,0,0,0,0,12/16/2018,1:00PM,V,V,V,V,24,VW
5008,2018-17-BrownsRavens,17,Sun,2018-12-16,Browns,7,0,7,10,2018,Ravens,10,10,3,3,12/16/2018,1:00PM,H,HH,V,V,-2,HW
5009,2018-17-RaidersChiefs,17,Sun,2018-12-16,Raiders,0,3,0,0,2018,Chiefs,14,7,7,7,12/16/2018,1:00PM,HH,H,H,H,-32,HW
5010,2018-17-BearsVikings,17,Sun,2018-12-16,Bears,7,6,0,11,2018,Vikings,0,3,7,0,12/16/2018,4:05PM,V,V,H,VV,14,VW
5011,2018-17-BengalsSteelers,17,Sun,2018-12-16,Bengals,0,10,0,3,2018,Steelers,0,3,7,6,12/16/2018,4:25PM,T,V,H,H,-3,HW
5012,2018-17-ColtsTitans,17,Sun,2018-12-16,Colts,7,10,7,9,2018,Titans,0,10,7,0,12/16/2018,8:20PM,V,T,T,VV,16,VW
5013,2015-WC-SeahawksVikings,15,Mon,2018-12-17,Seahawks,0,0,0,10,2015,Vikings,3,0,6,0,12/17/2018,8:15PM,H,T,H,VV,1,VW
5014,2015-WC-PackersRedskins,16,Sat,2018-12-22,Packers,0,17,7,11,2015,Redskins,5,6,7,0,12/22/2018,4:30PM,H,VV,T,VV,17,VW
5015,2015-WC-ChiefsTexans,16,Sat,2018-12-22,Chiefs,7,6,7,10,2015,Texans,0,0,0,0,12/22/2018,8:20PM,V,V,V,VV,30,VW
5016,2015-WC-SteelersBengals,16,Sun,2018-12-23,Steelers,0,6,9,3,2015,Bengals,0,0,0,16,12/23/2018,1:00PM,T,V,VV,HH,2,VW
5017,2015-DV-SeahawksPanthers,16,Sun,2018-12-23,Seahawks,0,0,14,10,2015,Panthers,14,17,0,0,12/23/2018,1:00PM,HH,HHH,VV,VV,-7,HW
5018,2015-DV-SteelersBroncos,16,Sun,2018-12-23,Steelers,7,3,3,3,2015,Broncos,6,3,3,11,12/23/2018,1:00PM,V,T,T,HH,-7,HW
5019,2015-DV-ChiefsPatriots,16,Sun,2018-12-23,Chiefs,3,3,7,7,2015,Patriots,7,7,7,6,12/23/2018,1:00PM,H,H,T,V,-7,HW
5020,2015-DV-PackersCardinals,16,Sun,2018-12-23,Packers,0,6,7,7,2015,Cardinals,7,0,3,10,12/23/2018,1:00PM,H,V,V,H,0,T
5021,2015-CC-PatriotsBroncos,16,Sun,2018-12-23,Patriots,6,3,3,6,2015,Broncos,7,10,0,3,12/23/2018,1:00PM,H,H,V,V,-2,HW
5022,2015-CC-CardinalsPanthers,16,Sun,2018-12-23,Cardinals,0,7,0,8,2015,Panthers,17,7,10,15,12/23/2018,1:00PM,HHH,T,HH,H,-34,HW
5023,2015-SB-PanthersBroncos,16,Sun,2018-12-23,Panthers,0,7,0,3,2015,Broncos,10,3,3,8,12/23/2018,1:00PM,HH,V,H,H,-14,HW
5024,2016-WC-DolphinsSteelers,100,Sun,2018-12-23,Dolphins,3,3,0,6,2016,Steelers,14,6,10,0,12/23/2018,1:00PM,HH,H,HH,V,-18,HW
5025,2016-WC-GiantsPackers,100,Sun,2018-12-23,Giants,3,3,7,0,2016,Packers,0,14,10,14,12/23/2018,4:05PM,V,HH,H,HH,-25,HW
5026,2016-WC-RaidersTexans,100,Sun,2018-12-23,Raiders,7,0,0,7,2016,Texans,10,10,0,7,12/23/2018,4:05PM,H,HH,T,T,-13,HW
5027,2016-WC-LionsSeahawks,100,Sun,2018-12-23,Lions,0,3,3,0,2016,Seahawks,0,10,0,16,12/23/2018,4:25PM,T,H,V,HHH,-20,HW
5028,2016-DV-PackersCowboys,200,Sun,2018-12-23,Packers,7,14,7,6,2016,Cowboys,3,10,0,18,12/23/2018,8:20PM,V,V,V,HH,3,VW
5029,2016-DV-SteelersChiefs,200,Mon,2018-12-24,Steelers,6,6,3,3,2016,Chiefs,7,0,3,6,12/24/2018,8:15PM,H,V,T,H,2,VW
5030,2016-DV-SeahawksFalcons,200,Sun,2018-12-30,Seahawks,7,3,3,7,2016,Falcons,0,19,7,10,12/30/2018,1:00PM,V,HHH,H,H,-16,HW
5031,2016-DV-TexansPatriots,200,Sun,2018-12-30,Texans,3,10,0,3,2016,Patriots,14,3,7,10,12/30/2018,1:00PM,HH,V,H,H,-18,HW
5032,2016-CC-PackersFalcons,300,Sun,2018-12-30,Packers,0,0,15,6,2016,Falcons,10,14,13,7,12/30/2018,1:00PM,HH,HH,V,H,-23,HW
5033,2016-CC-SteelersPatriots,300,Sun,2018-12-30,Steelers,0,9,0,8,2016,Patriots,10,7,16,3,12/30/2018,1:00PM,HH,V,HHH,V,-19,HW
5034,2016-SB-PatriotsFalcons,400,Sun,2018-12-30,Patriots,0,3,6,19,2016,Falcons,0,21,7,0,12/30/2018,1:00PM,T,HHH,H,VVV,0,T
5035,2017-WC-BillsJaguars,100,Sun,2018-12-30,Bills,0,3,0,0,2017,Jaguars,0,3,7,0,12/30/2018,1:00PM,T,T,H,T,-7,HW
5036,2017-WC-PanthersSaints,100,Sun,2018-12-30,Panthers,0,9,3,14,2017,Saints,7,14,3,7,12/30/2018,1:00PM,H,H,T,V,-5,HW
5037,2017-WC-TitansChiefs,100,Sun,2018-12-30,Titans,0,3,7,12,2017,Chiefs,14,7,0,0,12/30/2018,4:25PM,HH,H,V,VV,1,VW
5038,2017-WC-FalconsRams,100,Sun,2018-12-30,Falcons,6,7,6,7,2017,Rams,0,10,0,3,12/30/2018,4:25PM,V,H,V,V,13,VW
5039,2017-DV-JaguarsSteelers,200,Sun,2018-12-30,Jaguars,14,14,0,17,2017,Steelers,0,14,7,21,12/30/2018,4:25PM,VV,T,H,H,3,VW
5040,2017-DV-SaintsVikings,200,Sun,2018-12-30,Saints,0,0,7,17,2017,Vikings,10,7,0,12,12/30/2018,4:25PM,HH,H,V,V,-5,HW
5041,2017-DV-FalconsEagles,200,Sun,2018-12-30,Falcons,3,7,0,0,2017,Eagles,0,9,3,3,12/30/2018,4:25PM,V,H,H,H,-5,HW
5042,2017-DV-TitansPatriots,200,Sun,2018-12-30,Titans,7,0,0,7,2017,Patriots,0,21,7,7,12/30/2018,4:25PM,V,HHH,H,T,-21,HW
5043,2017-CC-JaguarsPatriots,300,Sun,2018-12-30,Jaguars,0,14,3,3,2017,Patriots,3,7,0,14,12/30/2018,4:25PM,H,V,V,HH,-4,HW
5044,2017-CC-VikingsEagles,300,Sun,2018-12-30,Vikings,7,0,0,0,2017,Eagles,7,17,7,7,12/30/2018,4:25PM,T,HHH,H,H,-31,HW
5045,2017-SB-EaglesPatriots,400,Sun,2018-12-30,Eagles,9,13,7,12,2017,Patriots,3,9,14,7,12/30/2018,8:20PM,V,V,H,V,8,VW
5046,2018-WC-ChargersRavens,100,Sat,2019-01-05,Chargers,6,6,0,11,2018,Ravens,0,0,3,14,1/5/2019,4:35PM,V,V,H,H,6,VW
5047,2018-WC-EaglesBears,100,Sat,2019-01-05,Eagles,3,0,7,6,2018,Bears,0,6,0,9,1/5/2019,8:15PM,V,H,V,H,1,VW
5048,2018-WC-ColtsTexans,100,Sun,2019-01-06,Colts,14,7,0,0,2018,Texans,0,0,0,7,1/6/2019,1:05PM,VV,V,T,H,14,VW
5049,2018-WC-SeahawksCowboys,100,Sun,2019-01-06,Seahawks,0,6,8,8,2018,Cowboys,3,7,0,14,1/6/2019,4:40PM,H,H,VV,H,-2,HW
5050,2018-DV-ChargersPatriots,200,Sat,2019-01-12,Chargers,7,0,7,14,2018,Patriots,14,21,3,3,1/12/2019,4:35PM,H,HHH,V,VV,-13,HW
5051,2018-DV-EaglesSaints,200,Sat,2019-01-12,Eagles,14,0,0,0,2018,Saints,0,10,7,3,1/12/2019,8:15PM,VV,HH,H,H,-6,HW
5052,2018-DV-ColtsChiefs,200,Sun,2019-01-13,Colts,0,7,0,6,2018,Chiefs,14,10,0,7,1/13/2019,1:05PM,HH,H,T,H,-18,HW
5053,2018-DV-CowboysRams,200,Sun,2019-01-13,Cowboys,7,0,8,7,2018,Rams,3,17,3,7,1/13/2019,4:40PM,V,HHH,V,T,-8,HW
5054,2018-CC-RamsSaints,300,Sun,2019-01-20,Rams,0,10,7,6,2018,Saints,13,0,7,3,1/20/2019,3:05PM,HH,VV,T,V,0,T
5055,2018-CC-PatriotsChiefs,300,Sun,2019-01-20,Patriots,7,7,3,14,2018,Chiefs,0,0,7,24,1/20/2019,6:40PM,V,V,H,HH,0,T
5056,2018-SB-PatriotsRams,400,Sun,2019-02-03,Patriots,0,3,0,10,2018,Rams,0,0,3,0,2/3/2019,6:30PM,T,V,H,VV,10,VW
5057,2019-1-TexansSaints,1,Thu,2019-09-05,Texans,0,14,7,7,2019,Saints,0,3,14,13,9/5/2019,8:20PM,T,VV,H,H,-2,HW
5058,2019-1-BroncosRaiders,1,Sun,2019-09-08,Broncos,0,0,6,10,2019,Raiders,7,7,0,10,9/8/2019,1:00PM,H,H,V,T,-8,HW
5059,2019-1-BillsJets,1,Sun,2019-09-08,Bills,0,0,3,14,2019,Jets,6,0,10,0,9/8/2019,1:00PM,H,T,H,VV,1,VW
5060,2019-1-RamsPanthers,1,Sun,2019-09-08,Rams,0,13,10,7,2019,Panthers,0,3,10,14,9/8/2019,1:00PM,T,VV,T,H,3,VW
5061,2019-1-FalconsVikings,1,Sun,2019-09-08,Falcons,0,0,0,12,2019,Vikings,14,7,7,0,9/8/2019,1:00PM,HH,H,H,VV,-16,HW
5062,2019-1-RedskinsEagles,1,Sun,2019-09-08,Redskins,10,10,0,7,2019,Eagles,0,7,14,11,9/8/2019,1:00PM,VV,V,HH,H,-5,HW
5063,2019-1-TitansBrowns,1,Sun,2019-09-08,Titans,3,9,10,21,2019,Browns,6,0,7,0,9/8/2019,1:00PM,H,VV,V,VVV,30,VW
5064,2019-1-ChiefsJaguars,1,Sun,2019-09-08,Chiefs,17,6,7,10,2019,Jaguars,7,6,0,13,9/8/2019,1:00PM,VV,T,V,H,14,VW
5065,2019-1-RavensDolphins,1,Sun,2019-09-08,Ravens,21,21,10,7,2019,Dolphins,0,10,0,0,9/8/2019,4:05PM,VVV,VV,VV,V,49,VW
5066,2019-1-BengalsSeahawks,1,Sun,2019-09-08,Bengals,3,14,0,3,2019,Seahawks,0,14,0,7,9/8/2019,4:05PM,V,T,T,H,-1,HW
5067,2019-1-ColtsChargers,1,Sun,2019-09-08,Colts,0,6,10,8,2019,Chargers,7,10,7,0,9/8/2019,4:25PM,H,H,V,VV,0,T
5068,2019-1-49ersBuccaneers,1,Sun,2019-09-08,49ers,3,3,14,11,2019,Buccaneers,0,7,7,3,9/8/2019,4:25PM,V,H,V,VV,14,VW
5069,2019-1-GiantsCowboys,1,Sun,2019-09-08,Giants,7,0,3,7,2019,Cowboys,7,14,14,0,9/8/2019,4:25PM,T,HH,HH,V,-18,HW
5070,2019-1-LionsCardinals,1,Sun,2019-09-08,Lions,0,17,0,7,2019,Cardinals,0,3,3,18,9/8/2019,8:20PM,T,VV,H,HH,0,T
5071,2019-1-SteelersPatriots,1,Mon,2019-09-09,Steelers,0,0,3,0,2019,Patriots,7,13,10,3,9/9/2019,7:10PM,H,HH,H,H,-30,HW
5072,2019-1-PackersBears,1,Mon,2019-09-09,Packers,0,7,0,3,2019,Bears,3,0,0,0,9/9/2019,10:20PM,H,V,T,V,7,VW
5073,2019-2-BrownsJets,2,Thu,2019-09-12,Browns,6,10,7,0,2019,Jets,0,3,0,0,9/12/2019,8:20PM,V,V,V,T,20,VW
5074,2019-2-CardinalsRavens,2,Sun,2019-09-15,Cardinals,3,3,3,8,2019,Ravens,7,10,0,6,9/15/2019,1:00PM,H,H,V,V,-6,HW
5075,2019-2-SeahawksSteelers,2,Sun,2019-09-15,Seahawks,0,7,14,7,2019,Steelers,0,10,3,13,9/15/2019,1:00PM,T,H,VV,H,2,VW
5076,2019-2-ColtsTitans,2,Sun,2019-09-15,Colts,7,6,0,6,2019,Titans,0,7,10,0,9/15/2019,1:00PM,V,H,HH,V,2,VW
5077,2019-2-CowboysRedskins,2,Sun,2019-09-15,Cowboys,0,14,7,10,2019,Redskins,0,7,7,7,9/15/2019,1:00PM,T,V,T,V,10,VW
5078,2019-2-PatriotsDolphins,2,Sun,2019-09-15,Patriots,7,6,10,20,2019,Dolphins,0,0,0,0,9/15/2019,1:00PM,V,V,VV,VVV,43,VW
5079,2019-2-BillsGiants,2,Sun,2019-09-15,Bills,7,14,0,7,2019,Giants,7,0,0,7,9/15/2019,1:00PM,T,VV,T,T,14,VW
5080,2019-2-JaguarsTexans,2,Sun,2019-09-15,Jaguars,0,3,0,9,2019,Texans,3,3,0,7,9/15/2019,1:00PM,H,T,T,V,-1,HW
5081,2019-2-ChargersLions,2,Sun,2019-09-15,Chargers,7,3,0,0,2019,Lions,6,0,0,7,9/15/2019,1:00PM,V,V,T,H,-3,HW
5082,2019-2-49ersBengals,2,Sun,2019-09-15,49ers,14,10,10,7,2019,Bengals,7,3,0,7,9/15/2019,1:00PM,V,V,VV,T,24,VW
5083,2019-2-VikingsPackers,2,Sun,2019-09-15,Vikings,0,10,6,0,2019,Packers,14,7,0,0,9/15/2019,1:00PM,HH,V,V,T,-5,HW
5084,2019-2-ChiefsRaiders,2,Sun,2019-09-15,Chiefs,0,28,0,0,2019,Raiders,10,0,0,0,9/15/2019,4:05PM,HH,VVV,T,T,18,VW
5085,2019-2-SaintsRams,2,Sun,2019-09-15,Saints,0,3,3,3,2019,Rams,3,3,14,7,9/15/2019,4:25PM,H,T,HH,H,-18,HW
5086,2019-2-BearsBroncos,2,Sun,2019-09-15,Bears,0,6,7,3,2019,Broncos,3,0,0,11,9/15/2019,4:25PM,H,V,V,HH,2,VW
5087,2019-2-EaglesFalcons,2,Sun,2019-09-15,Eagles,0,6,6,8,2019,Falcons,3,7,7,7,9/15/2019,8:20PM,H,H,H,V,-4,HW
5088,2019-2-BuccaneersPanthers,2,Mon,2019-09-16,Buccaneers,3,7,7,3,2019,Panthers,3,6,3,2,9/16/2019,8:15PM,T,V,V,V,6,VW
5089,2019-3-BearsRedskins,3,Thu,2019-09-19,Bears,7,21,0,3,2019,Redskins,0,3,6,6,9/19/2019,8:20PM,V,VVV,H,H,16,VW
5090,2019-3-RaidersVikings,3,Sun,2019-09-22,Raiders,0,7,0,7,2019,Vikings,7,14,7,6,9/22/2019,1:00PM,H,H,H,V,-20,HW
5091,2019-3-BengalsBills,3,Sun,2019-09-22,Bengals,0,0,7,10,2019,Bills,8,6,0,7,9/22/2019,1:00PM,HH,H,V,V,-4,HW
5092,2019-3-LionsEagles,3,Sun,2019-09-22,Lions,7,13,0,7,2019,Eagles,10,0,7,7,9/22/2019,1:00PM,H,VV,H,T,3,VW
5093,2019-3-RavensChiefs,3,Sun,2019-09-22,Ravens,6,0,7,15,2019,Chiefs,0,23,7,3,9/22/2019,1:00PM,V,HHH,T,VV,-5,HW
5094,2019-3-JetsPatriots,3,Sun,2019-09-22,Jets,0,0,7,7,2019,Patriots,13,7,10,0,9/22/2019,1:00PM,HH,H,H,V,-16,HW
5095,2019-3-DolphinsCowboys,3,Sun,2019-09-22,Dolphins,3,3,0,0,2019,Cowboys,10,0,14,7,9/22/2019,1:00PM,H,V,HH,H,-25,HW
5096,2019-3-BroncosPackers,3,Sun,2019-09-22,Broncos,0,10,6,0,2019,Packers,7,10,7,3,9/22/2019,1:00PM,H,T,H,H,-11,HW
5097,2019-3-FalconsColts,3,Sun,2019-09-22,Falcons,0,3,7,14,2019,Colts,10,10,0,7,9/22/2019,1:00PM,HH,H,V,V,-3,HW
5098,2019-3-GiantsBuccaneers,3,Sun,2019-09-22,Giants,3,7,15,7,2019,Buccaneers,12,16,0,3,9/22/2019,4:05PM,HH,HH,VVV,V,1,VW
5099,2019-3-PanthersCardinals,3,Sun,2019-09-22,Panthers,0,14,14,10,2019,Cardinals,7,3,10,0,9/22/2019,4:05PM,H,VV,V,VV,18,VW
5100,2019-3-SaintsSeahawks,3,Sun,2019-09-22,Saints,7,13,7,6,2019,Seahawks,7,0,0,20,9/22/2019,4:25PM,T,VV,V,HH,6,VW
5101,2019-3-Steelers49ers,3,Sun,2019-09-22,Steelers,6,0,7,7,2019,49ers,0,3,14,7,9/22/2019,4:25PM,V,H,H,T,-4,HW
5102,2019-3-TexansChargers,3,Sun,2019-09-22,Texans,0,7,14,6,2019,Chargers,7,10,0,3,9/22/2019,4:25PM,H,H,VV,V,7,VW
5103,2019-3-RamsBrowns,3,Sun,2019-09-22,Rams,3,0,7,10,2019,Browns,0,6,7,0,9/22/2019,8:20PM,V,H,T,VV,7,VW
5104,2019-3-TitansJaguars,3,Mon,2019-09-23,Titans,0,0,0,7,2019,Jaguars,14,0,3,3,9/23/2019,8:15PM,HH,T,H,V,-13,HW
5105,2019-4-BengalsSteelers,4,Thu,2019-09-26,Bengals,3,0,0,0,2019,Steelers,0,10,14,3,9/26/2019,8:20PM,V,HH,HH,H,-24,HW
5106,2019-4-RaidersColts,4,Sun,2019-09-29,Raiders,14,7,3,7,2019,Colts,7,3,0,14,9/29/2019,1:00PM,V,V,V,H,7,VW
5107,2019-4-TitansFalcons,4,Sun,2019-09-29,Titans,14,10,0,0,2019,Falcons,7,0,3,0,9/29/2019,1:00PM,V,VV,H,T,14,VW
5108,2019-4-RedskinsGiants,4,Sun,2019-09-29,Redskins,0,3,0,0,2019,Giants,7,10,7,0,9/29/2019,1:00PM,H,H,H,T,-21,HW
5109,2019-4-PanthersTexans,4,Sun,2019-09-29,Panthers,3,7,0,6,2019,Texans,0,3,7,0,9/29/2019,1:00PM,V,V,H,V,6,VW
5110,2019-4-ChargersDolphins,4,Sun,2019-09-29,Chargers,10,7,3,10,2019,Dolphins,7,3,0,0,9/29/2019,1:00PM,V,V,V,VV,20,VW
5111,2019-4-ChiefsLions,4,Sun,2019-09-29,Chiefs,0,13,7,14,2019,Lions,10,3,10,7,9/29/2019,1:00PM,HH,VV,H,V,4,VW
5112,2019-4-BrownsRavens,4,Sun,2019-09-29,Browns,7,3,14,16,2019,Ravens,0,7,3,15,9/29/2019,1:00PM,V,H,VV,V,15,VW
5113,2019-4-PatriotsBills,4,Sun,2019-09-29,Patriots,13,0,3,0,2019,Bills,0,3,7,0,9/29/2019,1:00PM,VV,H,H,T,6,VW
5114,2019-4-BuccaneersRams,4,Sun,2019-09-29,Buccaneers,7,21,3,24,2019,Rams,0,17,3,20,9/29/2019,4:05PM,V,V,T,V,15,VW
5115,2019-4-SeahawksCardinals,4,Sun,2019-09-29,Seahawks,10,10,0,7,2019,Cardinals,0,3,0,7,9/29/2019,4:05PM,VV,V,T,T,17,VW
5116,2019-4-VikingsBears,4,Sun,2019-09-29,Vikings,0,0,0,6,2019,Bears,7,3,6,0,9/29/2019,4:25PM,H,H,H,V,-10,HW
5117,2019-4-JaguarsBroncos,4,Sun,2019-09-29,Jaguars,3,3,14,6,2019,Broncos,7,10,0,7,9/29/2019,4:25PM,H,H,VV,H,2,VW
5118,2019-4-CowboysSaints,4,Sun,2019-09-29,Cowboys,3,0,7,0,2019,Saints,0,9,0,3,9/29/2019,8:20PM,V,HH,V,H,-2,HW
5119,2019-4-EaglesPackers,4,Mon,2019-09-30,Eagles,0,21,6,7,2019,Packers,7,13,7,0,9/30/2019,8:15PM,H,VV,H,V,7,VW
5120,2019-5-Browns49ers,5,Thu,2019-10-03,Browns,0,3,0,0,2019,49ers,14,7,7,3,10/3/2019,8:20PM,HH,H,H,H,-28,HW
5121,2019-5-JaguarsPanthers,5,Sun,2019-10-06,Jaguars,7,10,7,3,2019,Panthers,14,7,7,6,10/6/2019,1:00PM,H,V,T,H,-7,HW
5122,2019-5-RavensSteelers,5,Sun,2019-10-06,Ravens,10,7,0,6,2019,Steelers,7,6,7,3,10/6/2019,1:00PM,V,V,H,V,0,T
5123,2019-5-BillsTitans,5,Sun,2019-10-06,Bills,0,7,0,7,2019,Titans,0,0,7,0,10/6/2019,1:00PM,T,V,H,V,7,VW
5124,2019-5-PatriotsRedskins,5,Sun,2019-10-06,Patriots,6,6,14,7,2019,Redskins,7,0,0,0,10/6/2019,1:00PM,H,V,VV,V,26,VW
5125,2019-5-BearsRaiders,5,Sun,2019-10-06,Bears,0,0,21,0,2019,Raiders,0,17,0,7,10/6/2019,1:00PM,T,HHH,VVV,H,-3,HW
5126,2019-5-JetsEagles,5,Sun,2019-10-06,Jets,0,0,0,6,2019,Eagles,14,7,3,7,10/6/2019,1:00PM,HH,H,H,H,-25,HW
5127,2019-5-VikingsGiants,5,Sun,2019-10-06,Vikings,3,15,7,3,2019,Giants,0,7,3,0,10/6/2019,1:00PM,V,VV,V,V,18,VW
5128,2019-5-FalconsTexans,5,Sun,2019-10-06,Falcons,7,10,0,15,2019,Texans,7,9,17,20,10/6/2019,1:00PM,T,V,HHH,H,-21,HW
5129,2019-5-CardinalsBengals,5,Sun,2019-10-06,Cardinals,7,6,0,13,2019,Bengals,3,3,3,14,10/6/2019,1:00PM,V,V,H,H,3,VW
5130,2019-5-BuccaneersSaints,5,Sun,2019-10-06,Buccaneers,7,3,7,7,2019,Saints,3,14,7,7,10/6/2019,1:00PM,V,HH,T,T,-7,HW
5131,2019-5-BroncosChargers,5,Sun,2019-10-06,Broncos,14,3,0,3,2019,Chargers,0,0,7,6,10/6/2019,4:05PM,VV,V,H,H,7,VW
5132,2019-5-PackersCowboys,5,Sun,2019-10-06,Packers,14,3,14,3,2019,Cowboys,0,0,10,14,10/6/2019,4:25PM,VV,V,V,HH,10,VW
5133,2019-5-ColtsChiefs,5,Sun,2019-10-06,Colts,7,6,0,6,2019,Chiefs,3,7,0,3,10/6/2019,8:20PM,V,H,T,V,6,VW
5134,2019-5-RamsSeahawks,5,Mon,2019-10-07,Rams,6,7,13,3,2019,Seahawks,7,7,7,9,10/7/2019,8:15PM,H,T,V,H,-1,HW
5135,2019-6-LionsPackers,6,Thu,2019-10-10,Lions,10,3,6,3,2019,Packers,0,10,3,10,10/10/2019,8:20PM,VV,H,V,H,-1,HW
5136,2019-6-PanthersBuccaneers,6,Sun,2019-10-13,Panthers,10,7,10,10,2019,Buccaneers,0,7,3,16,10/13/2019,9:30AM,VV,T,V,H,11,VW
5137,2019-6-EaglesVikings,6,Sun,2019-10-13,Eagles,0,10,10,0,2019,Vikings,10,14,7,7,10/13/2019,1:00PM,HH,H,V,H,-18,HW
5138,2019-6-TexansChiefs,6,Sun,2019-10-13,Texans,3,20,0,8,2019,Chiefs,17,0,7,0,10/13/2019,1:00PM,HH,VVV,H,VV,7,VW
5139,2019-6-RedskinsDolphins,6,Sun,2019-10-13,Redskins,0,7,10,0,2019,Dolphins,0,3,0,13,10/13/2019,1:00PM,T,V,VV,HH,1,VW
5140,2019-6-SaintsJaguars,6,Sun,2019-10-13,Saints,3,0,3,7,2019,Jaguars,0,3,3,0,10/13/2019,1:00PM,V,H,T,V,7,VW
5141,2019-6-BengalsRavens,6,Sun,2019-10-13,Bengals,7,3,0,7,2019,Ravens,14,3,3,3,10/13/2019,1:00PM,H,T,H,V,-6,HW
5142,2019-6-SeahawksBrowns,6,Sun,2019-10-13,Seahawks,6,12,7,7,2019,Browns,14,6,0,8,10/13/2019,1:00PM,HH,V,V,H,4,VW
5143,2019-6-49ersRams,6,Sun,2019-10-13,49ers,7,0,10,3,2019,Rams,7,0,0,0,10/13/2019,4:05PM,T,T,VV,V,13,VW
5144,2019-6-FalconsCardinals,6,Sun,2019-10-13,Falcons,7,3,10,13,2019,Cardinals,3,17,7,7,10/13/2019,4:05PM,V,HH,V,V,-1,HW
5145,2019-6-TitansBroncos,6,Sun,2019-10-13,Titans,0,0,0,0,2019,Broncos,3,3,7,3,10/13/2019,4:25PM,H,H,H,H,-16,HW
5146,2019-6-CowboysJets,6,Sun,2019-10-13,Cowboys,0,6,3,13,2019,Jets,7,14,0,3,10/13/2019,4:25PM,H,HH,V,VV,-2,HW
5147,2019-6-SteelersChargers,6,Sun,2019-10-13,Steelers,14,7,3,0,2019,Chargers,0,0,0,17,10/13/2019,8:20PM,VV,V,V,HHH,7,VW
5148,2019-6-GiantsPatriots,6,Mon,2019-10-14,Giants,0,14,0,0,2019,Patriots,7,14,0,14,10/14/2019,8:15PM,H,T,T,HH,-21,HW
5149,2019-7-PatriotsJets,7,Thu,2019-10-17,Patriots,17,7,2,7,2019,Jets,0,0,0,0,10/17/2019,8:20PM,VVV,V,V,V,33,VW
5150,2019-7-RamsFalcons,7,Sun,2019-10-20,Rams,3,10,14,10,2019,Falcons,3,0,0,7,10/20/2019,1:00PM,T,VV,VV,V,27,VW
5151,2019-7-CardinalsGiants,7,Sun,2019-10-20,Cardinals,14,3,7,3,2019,Giants,0,14,0,7,10/20/2019,1:00PM,VV,HH,V,H,6,VW
5152,2019-7-49ersRedskins,7,Sun,2019-10-20,49ers,0,0,3,6,2019,Redskins,0,0,0,0,10/20/2019,1:00PM,T,T,V,V,9,VW
5153,2019-7-RaidersPackers,7,Sun,2019-10-20,Raiders,3,7,7,7,2019,Packers,7,14,14,7,10/20/2019,1:00PM,H,H,H,T,-18,HW
5154,2019-7-TexansColts,7,Sun,2019-10-20,Texans,0,9,7,7,2019,Colts,7,7,14,2,10/20/2019,1:00PM,H,V,H,V,-7,HW
5155,2019-7-DolphinsBills,7,Sun,2019-10-20,Dolphins,0,14,0,7,2019,Bills,6,3,0,22,10/20/2019,1:00PM,H,VV,T,HHH,-10,HW
5156,2019-7-JaguarsBengals,7,Sun,2019-10-20,Jaguars,0,6,3,18,2019,Bengals,0,7,3,7,10/20/2019,1:00PM,T,H,T,VV,10,VW
5157,2019-7-VikingsLions,7,Sun,2019-10-20,Vikings,7,14,7,14,2019,Lions,14,7,3,6,10/20/2019,1:00PM,H,V,V,VV,12,VW
5158,2019-7-ChargersTitans,7,Sun,2019-10-20,Chargers,3,7,0,10,2019,Titans,3,7,0,13,10/20/2019,4:05PM,T,T,T,H,-3,HW
5159,2019-7-SaintsBears,7,Sun,2019-10-20,Saints,9,3,14,10,2019,Bears,7,3,0,15,10/20/2019,4:25PM,V,T,VV,H,11,VW
5160,2019-7-RavensSeahawks,7,Sun,2019-10-20,Ravens,3,10,7,10,2019,Seahawks,0,13,0,3,10/20/2019,4:25PM,V,H,V,V,14,VW
5161,2019-7-EaglesCowboys,7,Sun,2019-10-20,Eagles,7,0,3,0,2019,Cowboys,14,13,0,10,10/20/2019,8:20PM,H,HH,V,HH,-27,HW
5162,2019-7-ChiefsBroncos,7,Mon,2019-10-21,Chiefs,10,10,7,3,2019,Broncos,6,0,0,0,10/21/2019,8:15PM,V,VV,V,V,24,VW
5163,2019-8-DolphinsSteelers,8,Thu,2019-10-24,Dolphins,14,0,0,0,2019,Steelers,0,10,7,10,10/24/2019,8:20PM,VV,HH,H,HH,-13,HW
